"HITID","Lat","Long","ImageUrl","Worker","Answer","Date"
"30EMX9PEVKJTEVCXEWHJNS37YXZKSW","40.66018233","-75.0701402823","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.66018233,-75.0701402823&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:24:15 UTC 2014"
"3JHB4BPSFK9XKJETIV1P2JAQ5F2Q9J","40.6598062756","-75.0574880826","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6598062756,-75.0574880826&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:24:25 UTC 2014"
"3G5RUKN2EC3CHM112398YPFL04FN9T","40.6584779321","-75.0783399245","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6584779321,-75.0783399245&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A16D2GVNFHEB9V","Has Sidewalk::On Left side of Road","Tue Dec 16 08:24:42 UTC 2014"
"3L21G7IH47WO4G2K5S3Q0ZV96CUY1K","40.6716639204","-75.105209972","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6716639204,-75.105209972&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:24:48 UTC 2014"
"3CESM1J3EI3FMX8HWXXJAY1A3FB6WS","40.6517779475","-75.1181509223","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6517779475,-75.1181509223&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:25:15 UTC 2014"
"3OZ4VAIBEXFEV3NJQ6MCX0N1ICSVJC","40.6697199801","-75.0485969749","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6697199801,-75.0485969749&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:26:30 UTC 2014"
"3J6BHNX0U9SWYIKS600XOYT1BYRNKN","40.6595535526","-75.0664900679","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6595535526,-75.0664900679&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:24:57 UTC 2014"
"3QX22DUVOOH4WBT4T3Z4DSFIM6NVMG","40.6604243808","-75.0436269558","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6604243808,-75.0436269558&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:25:28 UTC 2014"
"335VBRURDJ08NGOO946P82LCMCE9EQ","40.6071908512","-75.0932668879","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6071908512,-75.0932668879&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:26:31 UTC 2014"
"302OLP89DZ77V1EF5JEUE9WT7IKACE","40.6612302604","-75.0534305412","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6612302604,-75.0534305412&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Left side of Road","Tue Dec 16 08:26:20 UTC 2014"
"3UV0D2KX1MJZWOI8NKU49CVWCLG4F8","40.6753552139","-75.0870180128","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6753552139,-75.0870180128&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A16D2GVNFHEB9V","No Imagery available","Tue Dec 16 08:24:54 UTC 2014"
"391JB9X4ZY8QG0ZSUZLXBJ4168HKMK","40.6721262103","-75.1175430138","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6721262103,-75.1175430138&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Right side of Road","Tue Dec 16 08:26:39 UTC 2014"
"3AA88CN98P3QAHO6D2985ER8FIWKYB","40.6716624694","-75.1215763893","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6716624694,-75.1215763893&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:26:25 UTC 2014"
"3B0MCRZMBRUXCUTLZ7IXO4KV5NYPPM","40.6213000333","-75.0785473003","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6213000333,-75.0785473003&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:26:44 UTC 2014"
"3XDSWAMB22SZIHLWUFBG49BYB05QC0","40.662045935","-75.1107739572","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.662045935,-75.1107739572&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Right side of Road","Tue Dec 16 08:26:42 UTC 2014"
"34XASH8KLQMRRRW87RQ570Q00INMPN","40.6335586616","-75.0520843343","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6335586616,-75.0520843343&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:26:14 UTC 2014"
"3RQVKZ7ZRKJCEHOF1ND4S5LHUJ172B","40.6337274914","-75.0719422034","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6337274914,-75.0719422034&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:26:25 UTC 2014"
"3SSN80MU8CO1ACYW86N6M0KZDC2KX5","40.6619947595","-75.0793194475","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6619947595,-75.0793194475&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:25:48 UTC 2014"
"3S1L4CQSFX5EYDYPWL4VMFHW4VCAFP","40.6176989706","-75.102463912","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6176989706,-75.102463912&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:25:48 UTC 2014"
"38Z7YZ2SB32QVK7WMP72FC9TO5PQI2","40.6691300629","-75.0947133316","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6691300629,-75.0947133316&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:25:54 UTC 2014"
"3LN3BXKGC0VHJQXN8A65MPEZXTEWGK","40.6092889656","-75.116752964","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6092889656,-75.116752964&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:25:35 UTC 2014"
"3EQVJH0T40L3R5O4XBJCK5J18Z9HTE","40.6607906582","-75.0438522533","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6607906582,-75.0438522533&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:25:59 UTC 2014"
"31N9JPQXIPI5WSJK0FX0B6D9JHNHND","40.6721309728","-75.1056179868","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6721309728,-75.1056179868&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Right side of Road","Tue Dec 16 08:26:10 UTC 2014"
"356ZPKYPUHHRL8LMQUEG1VD79S0PYF","40.6627318526","-75.0521159709","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6627318526,-75.0521159709&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:26:03 UTC 2014"
"3UYRNV2KITZC3HIRXB3UYTKAGYXN84","40.6184780972","-75.1217594553","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6184780972,-75.1217594553&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:26:52 UTC 2014"
"3J94SKDEKIPKUN8CAJIOQ4YP04VD5B","40.6639765721","-75.1075354657","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6639765721,-75.1075354657&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has Sidewalk::On Right side of Road","Tue Dec 16 08:27:12 UTC 2014"
"3L2OEKSTW9A6FGM54DC5F9IHKI0Y84","40.6628839543","-75.043194956","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6628839543,-75.043194956&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:26:57 UTC 2014"
"34ZTTGSNJXOQZPWCG7PHF08EOSAHQ0","40.6472096687","-75.090048655","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6472096687,-75.090048655&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:27:07 UTC 2014"
"3UYRNV2KITZC3HIRXB3UYTKAGYWN83","40.6176263782","-75.0964055583","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6176263782,-75.0964055583&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:27:13 UTC 2014"
"30F94FBDNRKT0SLIXJ9GYUG3DM4TBA","40.652876916","-75.0936229624","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.652876916,-75.0936229624&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:27:01 UTC 2014"
"3Z3R5YC0P3NJD9XY2LVCHK7OSKXTFT","40.6596409834","-75.1158419825","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6596409834,-75.1158419825&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:27:16 UTC 2014"
"3KG2UQJ0MJOI9LINJ5KUKK5AA4KQNJ","40.6474088833","-75.0669449748","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6474088833,-75.0669449748&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:26:47 UTC 2014"
"3RQVKZ7ZRKJCEHOF1ND4S5LHUJ1276","40.6669078595","-75.107307342","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6669078595,-75.107307342&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has Sidewalk::On Left side of Road","Tue Dec 16 08:27:04 UTC 2014"
"3NKW03WTLM78WFR1B6BHG3I13GNWQF","40.6517929413","-75.1118309149","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6517929413,-75.1118309149&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:27:27 UTC 2014"
"3VEI3XUCZRXIO790CZMMTZKA65MPRE","40.6552249335","-75.0869369814","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6552249335,-75.0869369814&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has Sidewalk::On Left side of Road","Tue Dec 16 08:27:36 UTC 2014"
"3V8JSVE8YYQNOHWWHGY57JE3VLYYE3","40.6629756738","-75.0857017081","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6629756738,-75.0857017081&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:27:37 UTC 2014"
"3MA5N0ATTCBMLCT6Y1RKKH6S4AVWKN","40.6135169109","-75.1183629247","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6135169109,-75.1183629247&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:27:41 UTC 2014"
"3R5OYNIC2C9V4MMSGORHTELSUQJPTR","40.6588289554","-75.0799259001","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6588289554,-75.0799259001&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A2WNW8A4MOR7T7","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:27:38 UTC 2014"
"32CAVSKPCEP7N7IFVR61XEPWAOKU1J","40.6516539759","-75.1146759693","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6516539759,-75.1146759693&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:27:47 UTC 2014"
"3GITHABACYL1H2G2HUUTO277UY5N21","40.6695349925","-75.0913269584","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6695349925,-75.0913269584&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:28:01 UTC 2014"
"3X0EMNLXEPPAHEQHLJRWUW9DRBYPV6","40.6305269846","-75.1062099765","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6305269846,-75.1062099765&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:27:57 UTC 2014"
"37OPIVELUU3YC9PVRBSVP0T9KAPAHN","40.6572019393","-75.0998209786","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6572019393,-75.0998209786&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:27:52 UTC 2014"
"3M4KL7H8KVNMLWSEZ98YH8BG72216O","40.6617217091","-75.0794905766","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6617217091,-75.0794905766&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Left side of Road","Tue Dec 16 08:28:16 UTC 2014"
"3XJOUITW8URG4YN7G166TJB2ZM5TQM","40.6098147738","-75.1241822815","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6098147738,-75.1241822815&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:28:12 UTC 2014"
"3NSM4HLQNRU3CIVFZXCBOE0FFF7QQ6","40.6634149851","-75.1112009264","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6634149851,-75.1112009264&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Right side of Road","Tue Dec 16 08:28:07 UTC 2014"
"3MDKGGG61QNNUG4N1SS8NEUBZLTT6P","40.6408391027","-75.0818216486","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6408391027,-75.0818216486&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:28:18 UTC 2014"
"3N2YPY1GI6Y6KN1RC5BL0KA9D4WEVA","40.6319049305","-75.0579929037","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6319049305,-75.0579929037&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:29:23 UTC 2014"
"3EQVJH0T40L3R5O4XBJCK5J18ZATHR","40.6495669385","-75.1129659363","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6495669385,-75.1129659363&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:29:26 UTC 2014"
"3T6SSHJUZFADEMJD9H2T6AI7XV9IIS","40.6478459798","-75.0670489099","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6478459798,-75.0670489099&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:29:27 UTC 2014"
"3566S7OX5DJ5PW6JIJDQNMBC2DN71U","40.6280968984","-75.0836559747","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6280968984,-75.0836559747&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:29:31 UTC 2014"
"34O39PNDK68GKD8QTU4LYFFLP17RBV","40.662045935","-75.1107739572","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.662045935,-75.1107739572&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:28:52 UTC 2014"
"3CIS7GGG65J678CR7F1G4Y8QZXOEUM","40.6662750147","-75.0933265186","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6662750147,-75.0933265186&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:28:43 UTC 2014"
"3N5YJ55YXG3QM5B6U9N8UKQ56MWNA7","40.6071908512","-75.0532141454","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6071908512,-75.0532141454&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:29:12 UTC 2014"
"36AZSFEYZ408DKP72E9VZC4OA7KBV8","40.6617974549","-75.0524998431","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6617974549,-75.0524998431&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has wide shoulder::On Left side of Road","Tue Dec 16 08:28:28 UTC 2014"
"3PEG1BH7AERUX9VV3AVOX3T7U9DKBV","40.6631966087","-75.0822743931","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6631966087,-75.0822743931&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:29:40 UTC 2014"
"3MDWE879UH2AGDC4ZD4Z7UFRJF19BQ","40.6306379058","-75.0949289332","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6306379058,-75.0949289332&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:28:33 UTC 2014"
"3P6ENY9P79WDIR8T3ZK86YHSXITHIX","40.6556739731","-75.1003679627","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6556739731,-75.1003679627&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:28:42 UTC 2014"
"3EGKVCRQFWSPHEKC7PWF6B8ISOMBYH","40.6363889228","-75.0548674043","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6363889228,-75.0548674043&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:29:00 UTC 2014"
"35ZRNT9RUIY8K5CXM98BM1C4QMA3O7","40.6071908512","-75.0471704818","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6071908512,-75.0471704818&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:29:09 UTC 2014"
"341H3G5YF0EO2HR75V1901L17ETZ0A","40.6533255444","-75.100445399","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6533255444,-75.100445399&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:29:09 UTC 2014"
"32LAQ1JNT9P8WRUOXAQB3K8R27BTUR","40.6753552139","-75.1109606917","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6753552139,-75.1109606917&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:29:17 UTC 2014"
"3KLL7H3EGD1I4XST26JRLN7M5KOHVT","40.6440314328","-75.0922975927","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6440314328,-75.0922975927&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:29:18 UTC 2014"
"33EEIIWHK77VHQRWLW6LU1ZNW7LQVZ","40.6112220601","-75.1199212858","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6112220601,-75.1199212858&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:28:50 UTC 2014"
"3QMELQS6Y5BAE1RVX3NDNZTTB0WR6A","40.6178896747","-75.0938956188","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6178896747,-75.0938956188&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:29:14 UTC 2014"
"37Y5RYYI0P5ZYVB4DFW8DMB9U6DSXS","40.6583839576","-75.0777209853","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6583839576,-75.0777209853&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:28:31 UTC 2014"
"3EGKVCRQFWSPHEKC7PWF6B8ISOLYB3","40.6117737599","-75.035771009","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6117737599,-75.035771009&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:29:00 UTC 2014"
"334ZEL5JX6FC4MXCCO9CU9KGI28SON","40.6622125448","-75.0431058431","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6622125448,-75.0431058431&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ET2J1PIP0RGO","No Imagery available","Tue Dec 16 08:29:22 UTC 2014"
"3M67TQBQQHO5X37CTZ43CJVL1XG9AV","40.6517459834","-75.0478069066","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6517459834,-75.0478069066&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:28:49 UTC 2014"
"3K3G488TR28EJWCHF5O8Q35OJJIQ5R","40.6521432436","-75.035771009","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6521432436,-75.035771009&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:29:48 UTC 2014"
"32PT7WK7DMFHG8L8W0UVB705M84D3L","40.614556978","-75.1145549662","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.614556978,-75.1145549662&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:29:53 UTC 2014"
"3HXCEECSQMTLZCNSD3CISTFLJR9YZB","40.6599669018","-75.1078913707","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6599669018,-75.1078913707&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:29:37 UTC 2014"
